doc_id,source_url,markdown_url,sentence_id,sentence,category,planned_test_ids
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00905,"If you dont provide a Customer, you can still the payment method to a Customer after the transaction completes.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00906,"If the payment method is and isnt a digital wallet, Stripe creates and attaches a payment method representing the card to the Customer instead.",create,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00912,"If you provide a Customer with the PaymentIntent, you can use this parameter to to the Customer after the PaymentIntent is confirmed and the customer completes any required actions.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00913,"If you dont provide a Customer, you can still the payment method to a Customer after the transaction completes.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00914,"If the payment method is and isnt a digital wallet, Stripe creates and attaches a payment method representing the card to the Customer instead.",create,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00916,"If youve already set and youre performing a request using a publishable key, you can only update the value from to .",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00921,The date must be a string in YYYY-MM-DD format.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00922,The date must be in the future and between 3 and 15 calendar days from now.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00925,Must be at most 12 characters long.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00926,"Must consist of only uppercase letters, numbers, spaces, or the following special characters: /, _, -, &, ..",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00927,Cannot begin with DDIC or STRIPE.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00930,"If you provide a Customer with the PaymentIntent, you can use this parameter to to the Customer after the PaymentIntent is confirmed and the customer completes any required actions.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00931,"If you dont provide a Customer, you can still the payment method to a Customer after the transaction completes.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00932,"If the payment method is and isnt a digital wallet, Stripe creates and attaches a payment method representing the card to the Customer instead.",create,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00934,"If youve already set and youre performing a request using a publishable key, you can only update the value from to .",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00939,The date must be a string in YYYY-MM-DD format.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00940,The date must be in the future and between 3 and 15 calendar days from now.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00944,"If you provide a Customer with the PaymentIntent, you can use this parameter to to the Customer after the PaymentIntent is confirmed and the customer completes any required actions.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00945,"If you dont provide a Customer, you can still the payment method to a Customer after the transaction completes.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00946,"If the payment method is and isnt a digital wallet, Stripe creates and attaches a payment method representing the card to the Customer instead.",create,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00948,"If youve already set and youre performing a request using a publishable key, you can only update the value from to .",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00954,"If is already set on the PaymentIntent, providing an empty value for this parameter unsets the stored value for this payment method type.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00958,Can only be set on confirmation.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00960,"If you provide a Customer with the PaymentIntent, you can use this parameter to to the Customer after the PaymentIntent is confirmed and the customer completes any required actions.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00961,"If you dont provide a Customer, you can still the payment method to a Customer after the transaction completes.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00962,"If the payment method is and isnt a digital wallet, Stripe creates and attaches a payment method representing the card to the Customer instead.",create,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00964,"If youve already set and youre performing a request using a publishable key, you can only update the value from to .",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00968,"For example, if you create a Boleto voucher on Monday and you set expires_after_days to 2, the Boleto invoice will expire on Wednesday at 23:59 America/Sao_Paulo time.",create,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00970,"If you provide a Customer with the PaymentIntent, you can use this parameter to to the Customer after the PaymentIntent is confirmed and the customer completes any required actions.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00971,"If you dont provide a Customer, you can still the payment method to a Customer after the transaction completes.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00972,"If the payment method is and isnt a digital wallet, Stripe creates and attaches a payment method representing the card to the Customer instead.",create,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00974,"If youve already set and youre performing a request using a publishable key, you can only update the value from to .",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00981,"If is already set on the PaymentIntent, providing an empty value for this parameter unsets the stored value for this payment method type.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00985,This parameter can only be provided during confirmation.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ00992,This parameter can only be provided during confirmation.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01005,"If , the amount charged can be up to the value passed for the param.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01007,"Possible enum values: - - - - - - (string, required) Unique identifier for the mandate or subscription.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01010,Start date should not be lesser than yesterday.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01014,"If not provided, the mandate will be active until canceled.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01015,"If provided, end date should be after start date.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01021,"Possible enum values: - - (string, optional) Selected network to process this PaymentIntent on.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01022,Depends on the available networks of the card attached to the PaymentIntent.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01024,Possible enum values: - Use if you want to extend the capture window when eligible for extended authorization.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01027,Possible enum values: - Use if you want to increment the authorization on the PaymentIntent when eligible.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01030,Possible enum values: - Use if you want to use multicapture when eligible.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01033,Possible enum values: - Use if you want to overcapture the payment when eligible.,confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01048,"If you provide a Customer with the PaymentIntent, you can use this parameter to to the Customer after the PaymentIntent is confirmed and the customer completes any required actions.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01049,"If you dont provide a Customer, you can still the payment method to a Customer after the transaction completes.",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01050,"If the payment method is and isnt a digital wallet, Stripe creates and attaches a payment method representing the card to the Customer instead.",create,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01052,"If youve already set and youre performing a request using a publishable key, you can only update the value from to .",confirm,
DOC003,https://docs.stripe.com/api/payment_intents/confirm,https://docs.stripe.com/api/payment_intents/confirm.md,REQ01065,"(Most 3D Secure providers will return the base64-encoded version, which is what you should specify here.) - (string, required) For 3D Secure 1, the XID.",confirm,
DOC004,https://docs.stripe.com/api/payment_intents/cancel,https://docs.stripe.com/api/payment_intents/cancel.md,REQ01086,"Cancel a PaymentIntent You can cancel a PaymentIntent object when its in one of these statuses: , , , or, , .",cancel,
DOC004,https://docs.stripe.com/api/payment_intents/cancel,https://docs.stripe.com/api/payment_intents/cancel.md,REQ01087,"After its canceled, no additional charges are made by the PaymentIntent and any operations on the PaymentIntent fail with an error.",cancel,
DOC004,https://docs.stripe.com/api/payment_intents/cancel,https://docs.stripe.com/api/payment_intents/cancel.md,REQ01088,"For PaymentIntents with a of , the remaining is automatically refunded.",cancel,
DOC004,https://docs.stripe.com/api/payment_intents/cancel,https://docs.stripe.com/api/payment_intents/cancel.md,REQ01089,You can directly cancel the PaymentIntent for a Checkout Session only when the PaymentIntent has a status of .,cancel,
DOC004,https://docs.stripe.com/api/payment_intents/cancel,https://docs.stripe.com/api/payment_intents/cancel.md,REQ01090,Returns Returns a PaymentIntent object if the cancellation succeeds.,cancel,
DOC004,https://docs.stripe.com/api/payment_intents/cancel,https://docs.stripe.com/api/payment_intents/cancel.md,REQ01091,Returns an error if the PaymentIntent is already canceled or isnt in a cancelable state.,cancel,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01094,Capture a PaymentIntent Capture the funds of an existing uncaptured PaymentIntent when its status is .,capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01095,Uncaptured PaymentIntents are cancelled a set number of days (7 by default) after their creation.,cancel,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01096,Returns Returns a PaymentIntent object with if the PaymentIntent is capturable.,capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01097,Returns an error if the PaymentIntent isnt capturable or if an invalid amount to capture is provided.,capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01103,Omit or set to to immediately return a 400 error when arithmetic validation fails.,capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01164,The amount of the application fee collected will be capped at the total amount captured.,capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01165,"For more information, see the PaymentIntents .",capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01167,"When capturing a PaymentIntent, setting to notifies Stripe to not release the remaining uncaptured funds to make sure that theyre captured in future requests.",capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01168,You can only use this setting when is available for PaymentIntents.,capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01170,This can be useful for storing additional information about the object in a structured format.,capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01171,Individual keys can be unset by posting an empty value to them.,capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01172,All keys can be unset by posting an empty value to .,capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01178,"Required when the Payment Method Types array contains , including when is set to .",capture,
DOC005,https://docs.stripe.com/api/payment_intents/capture,https://docs.stripe.com/api/payment_intents/capture.md,REQ01184,Setting this value for a card charge returns an error.,capture,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01190,"Create a refund When you create a new refund, you must specify a Charge or a PaymentIntent object on which to create it.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01191,Creating a new refund will refund a charge that has previously been created but not yet refunded.,create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01192,Funds will be refunded to the credit or debit card that was originally charged.,create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01193,You can optionally refund only part of a charge.,create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01194,"You can do so multiple times, until the entire charge has been refunded.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01195,"Once entirely refunded, a charge cant be refunded again.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01196,"This method will raise an error when called on an already-refunded charge, or when trying to refund more money than is left on a charge.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01197,Returns Returns the object if the refund succeeded.,create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01198,"Raises if the Charge/PaymentIntent has already been refunded, or if an invalid identifier was provided.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01200,"Can refund only up to the remaining, unrefunded amount of the charge.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01204,This can be useful for storing additional information about the object in a structured format.,create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01205,Individual keys can be unset by posting an empty value to them.,create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01206,All keys can be unset by posting an empty value to .,create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01208,Its used when the refund originates from a instead of from a Charge or PaymentIntent.,create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01209,"If this value is provided, a Charge or PaymentIntent identifier is not required.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01210,"Possible enum values: - - (string, optional) The identifier of the PaymentIntent to refund.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01215,"If a full charge refund is given, the full application fee will be refunded.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01216,"Otherwise, the application fee will be refunded in an amount proportional to the amount of the charge refunded.",create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01217,An application fee can be refunded only by the application that created the charge.,create,
DOC006,https://docs.stripe.com/api/refunds/create,https://docs.stripe.com/api/refunds/create.md,REQ01219,The transfer will be reversed proportionally to the amount being refunded (either the entire or partial amount).A transfer can be reversed only by the application that created the charge.,create,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01226,"With Checkout Sessions ( ) and the Payment Element, the initialises Checkout itself ( , or use CheckoutProvider with React) and you confirm the payment on the client side differently.",confirm,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01227,"If using React, make sure you import from , use with the client secret, and confirm using .",confirm,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01228,"If using HTML, make sure you use and confirm with .",confirm,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01229,Use the API to build an integration that can handle complex payment flows with a status that changes over the .,status,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01230,"It tracks a payment from creation through checkout, and triggers additional authentication steps when required.",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01234,Building an integration with the Payment Intents API involves two actions: creating and *confirming* (Confirming a PaymentIntent indicates that the customer intends to pay with the current or provided payment method.,confirm,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01235,"Upon confirmation, the PaymentIntent attempts to initiate a payment) a PaymentIntent.",confirm,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01236,Each PaymentIntent typically correlates with a single shopping cart or customer session in your application.,general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01237,"The PaymentIntent encapsulates details about the transaction, such as the supported payment methods, the amount to collect, and the desired currency.",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01238,"Creating a PaymentIntent To get started, see the .",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01239,It describes how to create a PaymentIntent on the server and pass its *client secret* (The client secret is a unique key returned from Stripe as part of a PaymentIntent.,create,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01240,"This key lets the client access important fields from the PaymentIntent (status, amount, currency) while hiding sensitive ones (metadata, customer)) to the client instead of passing the entire PaymentIntent object.",status,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01241,"When you , you can specify options like the amount and currency: Best practices - We recommend creating a PaymentIntent as soon as you know the amount, such as when the customer begins the checkout process, to help track your .",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01242,"If the amount changes, you can its .",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01245,Each PaymentIntent has a unique ID that you can use to it if you need it again.,general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01246,"In the data model of your application, you can store the ID of the PaymentIntent on the customers shopping cart or session to facilitate retrieval.",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01247,The benefit of reusing the PaymentIntent is that the helps track any failed payment attempts for a given cart or session.,general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01250,"Passing the client secret to the client side The PaymentIntent contains a , a key thats unique to the individual PaymentIntent.",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01252,Retrieve the client secret The PaymentIntent includes a *client secret* (The client secret is a unique key returned from Stripe as part of a PaymentIntent.,general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01253,"This key lets the client access important fields from the PaymentIntent (status, amount, currency) while hiding sensitive ones (metadata, customer)) that the client side uses to securely complete the payment process.",status,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01254,You can use different approaches to pass the client secret to the client side.,general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01257,Create the server endpoint that serves the client secret: Ruby And then fetch the client secret with JavaScript on the client side: Server-side rendering Pass the client secret to the client from your server.,create,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01260,"In your server-side code, retrieve the client secret from the PaymentIntent: Ruby > You can use the client secret to complete the payment process with the amount specified on the PaymentIntent.",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01264,"After the payment After the client confirms the payment, its a best practice for your server to to detect when the payment successfully completes or fails.",confirm,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01266,"For example, retries can create multiple .",create,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01267,For each charge you can inspect the and used.,general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01272,The following example shows how to create a PaymentIntent and specify : > Setups for off-session payments are more likely to incur additional friction.,create,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01276,"Statement descriptors are limited to 22 characters, cant use the special characters , , , , or , and must not consist solely of numbers.",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01282,"Through metadata, you can associate information thats meaningful to you with Stripe activity.",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01284,"As an example, you can attach the order ID for your store to the PaymentIntent for that order.",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01287,"Then you can write and have more information available within the Dashboard, which can expedite your review process.",general,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01288,"When a PaymentIntent creates a charge, the PaymentIntent copies its metadata to the charge.",create,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01289,Subsequent updates to the PaymentIntents metadata wont modify the metadata of charges previously created by the PaymentIntent.,create,
DOC007,https://docs.stripe.com/payments/payment-intents,https://docs.stripe.com/payments/payment-intents.md,REQ01290,"> Dont store any sensitive information (personally identifiable information, card details, and so on) as metadata or in the parameter of the PaymentIntent.",general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01291,"Payment status updates Monitor and verify payment status, so that you can respond to successful and failed payments.",status,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01293,"Your integration can inspect the PaymentIntent to determine the status of the payment process, so that you can take business actions or respond to states that require further intervention.",status,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01294,"You can also use the Stripe Dashboard to configure your account to email you about payment status, such as successful payments.",status,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01296,"When it completes successfully and returns a PaymentIntent, the status is always (or if ).",status,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01299,"This key lets the client access important fields from the PaymentIntent (status, amount, currency) while hiding sensitive ones (metadata, customer)).",status,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01300,The following are some of the PaymentIntent following a confirmation: .,confirm,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01306,"To handle a webhook event, create a route on your server and configure a corresponding webhook endpoint .",create,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01308,The webhook payload includes the PaymentIntent object.,general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01309,"The following example shows how to handle both events: Ruby When payment is unsuccessful, you can find more details by inspecting the PaymentIntents property.",general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01310,You can notify the customer that their payment didnt complete and encourage them to try again with a different payment method.,general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01311,Reuse the same PaymentIntent to continue tracking the customers purchase.,general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01312,"Handling specific webhook events The following list describes how to handle webhook events: To test webhooks locally, you can use .",general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01313,"After you install it, you can forward events to your server: Learn more about .",general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01314,"Identifying charges on a PaymentIntent When you attempt to collect payment from a customer, the PaymentIntent creates a .",create,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01315,"To get the ID of the most recent charge, inspect the PaymentIntents property: Ruby To view all the charges associated with a PaymentIntent, including any unsuccessful charges, and specify the parameter.",general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01317,"Stripe.js handles these automatically when confirming the PaymentIntent, but if you have an advanced integration, you might want to handle these manually.",confirm,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01318,The PaymentIntents property exposes the next step that your integration must handle to complete the payment.,general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01319,The type of possible next actions can differ between various payment methods.,general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01320,You can find a full list of possible next actions in the .,general,
DOC008,https://docs.stripe.com/payments/payment-intents/verifying-status,https://docs.stripe.com/payments/payment-intents/verifying-status.md,REQ01321,You can refer to the for more details about how to handle their required next actions.,general,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01322,"Error handling Catch and respond to declines, invalid data, network problems, and more.",errors,
DOC009,https://docs.stripe.com/error-handling,https://docs.stripe.com/error-handling.md,REQ01323,Stripe offers many kinds of errors.,errors,
